FID,Z_1,Z_2,ela_conv_conv_prob,ela_curv_grad_norm_min,ela_curv_grad_norm_lq,ela_distr_skewness,ela_distr_number_of_peaks,ela_level_lda_qda_10,ela_level_lda_qda_25,ela_meta_lin_simple_adj_r2,ela_meta_quad_w_interact_adj_r2,ic_eps_max,ic_eps_ratio,nbc_nb_fitness_cor,EMNA,PSO,RandomSearch,EMNA_bin,PSO_bin,RandomSearch_bin
F3_I6,1.75241833659138,-0.388650383728754,0.966,1.19849415982403e-05,8.57495259712454e-07,0.279628332186871,0.166666666666667,0.129261895841139,0.194780987884436,0.723496606636126,0.991688866926183,3.05333982490028e-07,0.222727272727273,0.610078305064751,2.01471100479759,1.88674716259325,1.51667026306416,0,0,0
F3_I7,0.248944896184329,1.43239456587847,0.935,1.1630102902575e-05,6.53446474126832e-07,0.265082414058856,0.0416666666666666,0.0636942675159235,0.221621621621622,0.174348559810232,0.975809066141142,2.65098339922609e-07,0.152272727272727,0.343226655734087,1.19801316681565,1.38831129923979,1.51970407123748,1,1,0
F3_I8,1.7857829687156,0.216608866035549,0.919,1.22037248232335e-05,5.79591995757717e-07,0.240004857979979,0.0833333333333333,0.0738274464389114,0.243243243243243,0.800285415415577,0.991691136878254,2.65098339922609e-07,0.140909090909091,0.534001596397813,1.8667996527501,1.87130521268412,1.51429892520007,0,0,0
F3_I9,1.93744623873979,0.044480652347907,0.924,1.16883630790856e-05,6.34725321140139e-07,0.347907704284276,0.291666666666667,0.127388535031847,0.193144363876071,0.530707086108121,0.985795792925098,1.90277224040157e-07,0.163636363636364,0.663290236415156,1.79104587890405,1.80430306320078,1.55374787973846,0,0,0
F3_I10,2.1079759455318,-0.383631131948217,0.956,1.4204981205166e-05,6.47061632831621e-07,0.260679742180848,0.0833333333333333,0.203025477707006,0.284823284823285,0.67928736928598,0.992675715158387,2.91299314769028e-07,0.172727272727273,0.48962640952039,1.81446166330673,1.86427644372357,1.54875160927355,0,0,0
F3_I11,1.32019545387838,0.454199362736365,0.944,1.35031204972789e-05,6.40328068038904e-07,0.253643128883103,0,0.14171974522293,0.268191268191268,0.512029926824693,0.989377998227872,2.77896928982934e-07,0.15,0.404044646085845,1.61428559835379,1.743243235249,1.52042374266182,0,0,0
F3_I12,1.57466621600149,0.615772440770443,0.936,7.62551157432853e-06,5.95119957262651e-07,0.265189701421912,0.0416666666666666,0.152866242038216,0.388630009319665,0.260684431987815,0.975060966631328,1.64901949991904e-07,0.147727272727273,0.383993191004243,1.80564160022192,1.8416963300311,1.54715593635335,0,0,0
F3_I13,2.78338649855123,-0.89066640398226,0.954,1.76745278264423e-05,7.02552841106267e-07,0.343606965566147,0.666666666666667,0.168602472836268,0.209692451071761,0.608138485402292,0.990850392125028,1.77199810281295e-07,0.193181818181818,0.694653066657174,1.81650141936705,1.82252809162025,1.52868605720697,0,0,0
F3_I14,2.16873114126174,-0.513848776810281,0.965,1.35096926390318e-05,7.73582479960507e-07,0.308149866347397,0.333333333333333,0.130573248407643,0.271692745376956,0.630517030860037,0.987723741959982,1.72973592051368e-07,0.211363636363636,0.58854828338351,1.8109811380223,1.85123924499122,1.53541138037631,0,0,0
F3_I15,1.31159258841099,0.282312824255825,0.907,1.27011379150921e-05,5.86857900493393e-07,0.231558710610486,0,0.145826349312772,0.200655200655201,0.69650000489869,0.989375171017582,2.65098339922609e-07,0.145454545454546,0.440619131778974,1.9374151000085,1.90582212619783,1.55583682348862,0,0,0
F3_I16,2.01564946011532,0.144866124359663,0.915,8.65122793361329e-06,5.8782454484608e-07,0.247528889170225,0.0833333333333333,0.0636942675159236,0.263263263263263,0.832906238745055,0.993742287734554,1.81426028511222e-07,0.140909090909091,0.582719065766081,1.98154807935736,1.89889172415752,1.56790137578893,0,0,0
F3_I17,2.25287913265459,-0.706577221111319,0.976,1.28879274229753e-05,8.4434546912371e-07,0.322802012002779,0.458333333333333,0.119426751592357,0.237553342816501,0.646095153201471,0.994567915276579,8.52691419478035e-07,0.229545454545455,0.637384775336326,1.85791977318574,1.8504237146804,1.50654202008784,0,0,0
F3_I18,1.89169168558362,-0.036438159894384,0.934,7.95014943392245e-06,6.33154135330477e-07,0.331356088269656,0.208333333333333,0.157559503855179,0.22972972972973,0.528606663318831,0.987176785910374,2.19415966252209e-07,0.168181818181818,0.587263910866364,1.6760118687802,1.728984191404,1.51861194228754,0,0,0
F3_I19,0.868972296990011,0.536384437570557,0.954,1.55516836656994e-05,6.60302694916341e-07,0.269874406020897,0.0833333333333333,0.134093194770365,0.193571950328707,0.446586400552953,0.980555293262342,2.52876345678491e-07,0.168181818181818,0.393923319036102,1.8598189094221,1.85934827248599,1.56493855693072,0,0,0
F3_I20,2.48223045358556,-0.626574198869134,0.963,1.36104824225775e-05,7.43594649807178e-07,0.304442854479256,0.208333333333333,0.204492122024807,0.263513513513513,0.669467880375449,0.995168963583456,2.65098339922609e-07,0.184090909090909,0.613754189148933,1.73617358367319,1.82244190032795,1.52765144485572,0,0,0
F3_I23,2.03856655864438,0.012721736476849,0.941,9.81436505383192e-06,6.19537543978887e-07,0.351098981437505,0.291666666666667,0.150927720852949,0.185417976115651,0.522444264085316,0.985601183335257,1.64901949991904e-07,0.152272727272727,0.659465845681935,1.67424687239668,1.80893704788401,1.53664121618865,0,0,0
F3_I24,2.90382868391307,-0.707214372583624,0.973,9.70778545606687e-06,7.50391099330958e-07,0.344615776753665,0.458333333333333,0.113234253361642,0.351351351351351,0.607108205882687,0.990722839267282,3.95339443136411e-07,0.202272727272727,0.677794647064241,1.89231781795405,1.85032538619386,1.52253504293399,0,0,0
F3_I25,2.42589142645437,-0.160538519402361,0.942,9.2984675567087e-06,6.43852044259938e-07,0.35971978619764,0.333333333333333,0.14171974522293,0.228828828828829,0.568966071898683,0.982549396160184,1.90277224040157e-07,0.15,0.699309148345068,1.61938054198028,1.71067038622414,1.53035798504572,0,0,0
F3_I26,1.63578349828312,0.272477325850997,0.922,1.00357207624073e-05,5.80869981695096e-07,0.248340288663297,0,0.106157112526539,0.212355212355212,0.757542986014826,0.991240249338752,2.41204969826109e-07,0.143181818181818,0.547225123063675,1.93463680288535,1.85232333408915,1.51538949804577,0,0,0
F3_I27,1.55720497738162,-0.205521682883233,0.971,1.74862067954561e-05,8.50845443829287e-07,0.300440192163275,0.25,0.10828025477707,0.189189189189189,0.644174390163121,0.989079257097683,1.17977957788623e-06,0.213636363636364,0.564977263214474,1.9161735934853,1.87132048387175,1.51831662756759,0,0,0
F3_I28,1.70334831000985,0.285541582434844,0.939,1.22043494751499e-05,7.06822086316152e-07,0.33900737701932,0.166666666666667,0.0927720852949321,0.285285285285285,0.478037828275427,0.987105777847836,1.94911607431473e-07,0.168181818181818,0.554526097785455,1.43029850509892,1.56949047756862,1.53445968612886,1,0,0
F3_I29,1.78846691443619,-0.0781289332997271,0.918,9.30940746073974e-06,5.72545605903221e-07,0.237616279917139,0.0416666666666666,0.187544232130219,0.274629468177855,0.683471191413617,0.989934510968423,2.41204969826109e-07,0.15,0.423324202453922,1.76301245485126,1.81722438820632,1.53896618597757,0,0,0
F3_I31,0.664680570100693,1.00315171790718,0.941,9.9070473354389e-06,5.97514346959009e-07,0.209274489598166,0,0.145826349312772,0.213759213759214,0.335633546742232,0.982313278131443,1.90277224040157e-07,0.134090909090909,0.305930920350024,1.70911670304056,1.78170980680895,1.52078786352467,0,0,0
F3_I32,2.1360076922881,-0.236063355275369,0.964,1.24426455537893e-05,7.36540375472404e-07,0.299091345183296,0.25,0.116772823779193,0.275039745627981,0.59923512090348,0.99169689812602,2.09252028542782e-07,0.195454545454545,0.611665987563309,1.55763343731146,1.70766609697042,1.51493289211493,0,0,0
F3_I33,0.508902959659259,1.26873447193776,0.927,1.44391228525191e-05,6.02960786425809e-07,0.213815434698863,0,0.110138004246285,0.252643948296122,0.207071803685049,0.973254818227621,2.41204969826109e-07,0.145454545454546,0.317783210455829,1.42672971155117,1.66421729722399,1.52352161424644,1,0,0
F3_I34,2.04504469009184,-0.354145019227468,0.958,9.71228499284601e-06,7.46514023192842e-07,0.271895974719754,0,0.166585007349339,0.315315315315315,0.71439666598003,0.991609980619328,3.68413563799932e-07,0.190909090909091,0.515369939303081,2.17592063306688,1.969177309944,1.51797023777672,0,0,0
F3_I35,2.72328236515913,-0.401363462709566,0.937,1.01373462153343e-05,6.48420891937475e-07,0.354726094743004,0.291666666666667,0.194829524166354,0.298758217677137,0.531673451190971,0.984890290543621,1.72973592051368e-07,0.154545454545455,0.66479838936139,1.55727593260691,1.70754969839639,1.51908735883905,0,0,0
F3_I36,2.28969135748608,-0.649987629423217,0.934,1.05097045052054e-05,8.79119843085286e-07,0.299048488606832,0.416666666666667,0.119426751592357,0.213759213759214,0.729238413846917,0.993272146014257,6.758862357153e-07,0.213636363636364,0.672211133213488,2.11140830449938,1.90823497183151,1.53889522697161,0,0,0
F3_I37,2.31251131501521,-0.854407009251066,0.95,1.791636218561e-05,7.96192371366765e-07,0.282820616724706,0.208333333333333,0.194829524166354,0.264864864864865,0.72340305318179,0.991986311264752,4.239721366797e-07,0.227272727272727,0.607872136303972,1.96328588674963,1.85080366118388,1.5191607755207,0,0,0
F3_I38,0.763478953722587,1.02542354857871,0.945,1.50178756444676e-05,6.34940089256491e-07,0.24315675940052,0.0416666666666666,0.0729830148619957,0.287469287469288,0.307238949101915,0.979405526415829,2.19415966252209e-07,0.159090909090909,0.348347505861392,1.39283468918923,1.5366913133713,1.51137641424516,1,0,0
F3_I39,1.75931330234426,0.37580243795179,0.954,1.77198078868207e-05,7.14326282788337e-07,0.343412484366026,0.25,0.0940938042848871,0.225945945945946,0.452976908089342,0.987067633021699,1.39447835610765e-07,0.152272727272727,0.60719730474896,1.32224985658323,1.42999798018494,1.51358341618913,1,1,0
F3_I40,2.07957499688147,-0.274847943861878,0.947,9.8507583572226e-06,6.73004738897989e-07,0.297645400276627,0.0416666666666666,0.191082802547771,0.255255255255255,0.688669663224932,0.991511273532178,4.239721366797e-07,0.165909090909091,0.560317874814177,1.99397278863248,1.82635135925491,1.54019143819628,0,0,0
F3_I41,1.25784798250948,0.25956288506315,0.93,1.65862250890745e-05,6.16367791530279e-07,0.223433110835303,0,0.194829524166354,0.224165341812401,0.56542772238221,0.987068575919066,2.470406577523e-07,0.15,0.368657362736402,1.77276934657989,1.82257143406564,1.51287620986278,0,0,0
F3_I42,2.17194942025012,-0.379144170984888,0.962,8.5087382277295e-06,7.43403634791768e-07,0.328382698327164,0.625,0.0636942675159235,0.157502329916123,0.644878876053427,0.995079720458809,1.9954599082279e-07,0.197727272727273,0.696568370805778,1.92295691793526,1.86594582952201,1.51662955655314,0,0,0
F3_I43,2.63095238471532,-1.1751010036287,0.961,1.73113469304032e-05,1.03300926739594e-06,0.299509804039084,0.333333333333333,0.185292414591778,0.322522522522523,0.708221223697202,0.994982288543367,1.74914187751005e-06,0.252272727272727,0.616896973011622,2.18696687560239,1.87587739745445,1.52045228962889,0,0,0
F3_I44,2.12510710841781,-0.36249280106246,0.96,9.26675832911978e-06,8.7798776882439e-07,0.315744331409518,0.416666666666667,0.0636942675159235,0.231231231231231,0.681681970963813,0.995614785466864,4.239721366797e-07,0.209090909090909,0.657288281447993,2.13163596480058,1.88558488717809,1.52935730396407,0,0,0
F3_I45,1.83000782573872,-0.251700750211914,0.948,1.5501770843922e-05,8.0079184641807e-07,0.287138075427562,0.0833333333333333,0.123142250530785,0.225225225225225,0.733333606821573,0.994986674348451,2.91299314769028e-07,0.204545454545455,0.615250310177145,2.03062983818006,1.86896548264523,1.49880306160364,0,0,1
F3_I46,1.44398640860804,0.0848490985428641,0.952,1.31995586853044e-05,7.20300060538529e-07,0.269652429443282,0,0.168602472836268,0.246730601569311,0.588417466394379,0.986275139390022,4.44265886170614e-07,0.175,0.450832657846199,1.99814236061778,1.92508229589489,1.54121577733364,0,0,0
F3_I47,2.7712951391486,-1.17722695509612,0.958,1.9268619453839e-05,9.99364282432697e-07,0.295607890962727,0.416666666666667,0.161226114649682,0.334719334719335,0.724266470341151,0.994040887529432,8.1399751320406e-07,0.245454545454545,0.625189510246478,2.19775339908074,1.88471799162868,1.52093275365301,0,0,0
F3_I48,1.75299148876791,-0.164897348838935,0.951,1.79079819619741e-05,7.34262475856812e-07,0.269845316066802,0.0833333333333333,0.17515923566879,0.232781168265039,0.655658639175609,0.990818482349998,2.65098339922609e-07,0.177272727272727,0.505884901423634,1.76912757013956,1.83126125742918,1.53396888905142,0,0,0
F3_I49,1.94183736723841,-0.0400258226562738,0.969,7.80884081147604e-06,7.40523845935192e-07,0.35691934009612,0.333333333333333,0.106157112526539,0.205531112507857,0.553645365266982,0.983461173021272,2.41204969826109e-07,0.172727272727273,0.634730675445208,1.58207842430453,1.68938039356336,1.52654628945706,0,0,0
F3_I50,2.95391482370608,-1.27328127782338,0.979,7.83335112543676e-06,9.21536348143379e-07,0.32676260381737,0.291666666666667,0.261854210898797,0.338632750397456,0.632884165049934,0.993315422458708,8.1399751320406e-07,0.227272727272727,0.617749545253736,1.9718884461643,1.89959708009658,1.52054267905918,0,0,0
F4_I1,1.47339509954748,-0.217997969119694,0.957,9.9208802370038e-06,7.07684234771641e-07,0.387896827911094,0.375,0.119426751592357,0.253071253071253,0.328957031140851,0.936081415186006,3.68413563799932e-07,0.256818181818182,0.618422570522621,1.70629335492176,1.74013931978891,1.62016580939277,0,0,0
F4_I4,1.67517457230087,-0.0563044813354062,0.946,1.32092138849374e-05,7.52925336185073e-07,0.332882854248818,0.166666666666667,0.197452229299363,0.309309309309309,0.322157879620589,0.93210253097367,4.239721366797e-07,0.204545454545455,0.526471788685047,2.07051550353575,1.98800514935438,1.6456218503201,0,0,0
F4_I5,1.49555721096834,0.341218917352459,0.927,9.79846365662991e-06,6.5672963528517e-07,0.422060046795852,0.25,0.102464691221268,0.262044653349001,0.283206400045156,0.907006383358338,2.30059406216216e-07,0.195454545454545,0.673876463129202,1.92816515777292,1.9347966664893,1.63697384115295,0,0,0
F4_I6,2.25218126968796,-0.778267804012764,0.951,1.14412658021002e-05,8.54430450043525e-07,0.336473305267962,0.541666666666667,0.0940938042848871,0.255255255255255,0.574834466646368,0.994260314294114,3.5153707035733e-07,0.263636363636364,0.693972610789668,1.95448782414908,1.90263023663279,1.66184792382739,0,0,0
F4_I7,1.61180327493684,-0.806700248870033,0.978,1.60503452701574e-05,1.30055437484904e-06,0.319172780749182,0.375,0.0927720852949321,0.283072546230441,0.57956920760072,0.994834928046082,2.5904645472176e-06,0.309090909090909,0.548442549667714,1.37082739175763,1.50103830939224,1.63088750010954,1,0,0
F4_I8,1.93660808495267,-0.541952158053675,0.967,1.72764755068677e-05,9.27843293569782e-07,0.313750177276237,0.333333333333333,0.114360162130863,0.292383292383292,0.575168645997565,0.983298731113087,7.08064491182274e-07,0.245454545454545,0.568076155381628,1.89627936474522,1.84910158049176,1.65134007855755,0,0,0
F4_I9,1.80070542935244,-0.570217912746376,0.957,1.46414912035e-05,8.75662647035821e-07,0.337977176090513,0.5,0.0726114649681528,0.234927234927235,0.532379973971472,0.990962835383309,5.1107430012991e-07,0.275,0.648743326976091,1.81298273060721,1.86748213795264,1.68007896733514,0,0,0
F4_I10,1.02055621376792,0.466271303446866,0.95,1.30932964826689e-05,6.58946003385341e-07,0.39470272786202,0.291666666666667,0.106157112526539,0.236624379481522,0.207841917146428,0.885168563052087,3.35420887179314e-07,0.206818181818182,0.572853056955774,1.82847420396762,1.85289831834556,1.64371891275784,0,0,0
F4_I11,1.53435788337017,-0.240644035809021,0.952,1.83352804370094e-05,7.45760170213255e-07,0.356332971051767,0.416666666666667,0.083079479368596,0.211711711711712,0.435153720437106,0.974408821315717,4.44265886170614e-07,0.259090909090909,0.655223915077985,1.58368330710248,1.70013189861917,1.63930215677378,0,0,0
F4_I12,2.67355785641472,-0.28664496320783,0.948,1.48121785901722e-05,7.61595236585599e-07,0.333557169119256,0.458333333333333,0.0915605095541401,0.260842237586424,0.590143552482317,0.995904492429539,2.77896928982934e-07,0.172727272727273,0.741212699136202,1.83906648328968,1.81895939729412,1.64365720361904,0,0,0
F4_I13,1.60709601178126,-0.157473323266925,0.953,1.72227426533351e-05,6.86289818550023e-07,0.369153528890186,0.208333333333333,0.130573248407643,0.339663988312637,0.317485969712969,0.922444734761011,4.239721366797e-07,0.254545454545455,0.600056492234839,1.82034732005759,1.81230730413567,1.63026329999253,0,0,0
F4_I14,1.96049253443125,-0.77360136094491,0.957,1.53293263933133e-05,8.07562083334593e-07,0.343761062716779,0.416666666666667,0.157559503855179,0.268191268191268,0.459211937087183,0.981027478153194,3.5153707035733e-07,0.277272727272727,0.623704846826946,1.82256565260334,1.84677670741674,1.65773719882163,0,0,0
F4_I15,1.52074602179658,-0.594747843096618,0.953,1.53811463839168e-05,8.04404110869192e-07,0.336073451789986,0.416666666666667,0.130573248407643,0.246165084002922,0.461950302864774,0.976787762698337,4.44265886170614e-07,0.279545454545455,0.549362325165177,1.95901323021278,1.96676694625485,1.63273546439241,0,0,0
F4_I16,1.91794250489752,-0.0280333003915994,0.948,1.3231342199714e-05,6.50984239785656e-07,0.332049336538402,0.333333333333333,0.0940938042848871,0.283397683397683,0.46734086963883,0.964491574551062,3.20030761196641e-07,0.197727272727273,0.609607325011319,2.00779611281885,1.92641561098444,1.66690387839063,0,0,0
F4_I17,1.5693409864061,-0.240828953796181,0.948,1.20544246437722e-05,8.32853600733731e-07,0.326766829562424,0.166666666666667,0.138004246284501,0.298758217677137,0.462631322144419,0.966533091507376,5.35477252662713e-07,0.243181818181818,0.546184986048287,1.85547673275545,1.89475901878352,1.63319943674672,0,0,0
F4_I18,2.2335429931906,-0.425421119826888,0.949,1.03593417577646e-05,7.55125421965283e-07,0.341327135222675,0.5,0.0636942675159235,0.26006006006006,0.539788364852599,0.991202163707939,4.239721366797e-07,0.236363636363636,0.718077250298075,1.70437748025666,1.75189415922086,1.64901886025412,0,0,0
F4_I19,2.01948640017281,-0.7246822261299,0.952,1.16495750986096e-05,8.17345029831348e-07,0.329338531803629,0.541666666666667,0.0636942675159235,0.218295218295218,0.603618353471162,0.996398155159569,3.35420887179314e-07,0.281818181818182,0.718599230147627,1.90125114233991,1.88739883978002,1.64073914370879,0,0,0
F4_I20,1.91153517596736,-0.963432615748581,0.975,1.69565953570206e-05,1.04699720487933e-06,0.331015820682101,0.375,0.181025812939993,0.246730601569311,0.549955750959404,0.992905833788636,3.26355832296191e-06,0.281818181818182,0.578123238629721,1.81093923683904,1.78194134601887,1.63141081722522,0,0,0
F4_I23,1.95019432603997,-0.679838338452452,0.958,1.48846545752576e-05,8.1515388328827e-07,0.339090697692458,0.583333333333333,0.0729830148619957,0.233842538190364,0.530619183602909,0.991100758411373,4.87770735651858e-07,0.277272727272727,0.666978196678713,1.69436920261457,1.80046064701684,1.66672781278486,0,0,0
